Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic closure_compiler wala tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler wala tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
dynamic closure_compiler wala acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
dynamic closure_compiler npm_cg,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler npm_cg tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler npm_cg tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
dynamic closure_compiler npm_cg acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
dynamic closure_compiler tajs,869,557,364,363,312,506,311,0.7756,0.9973,0.9968,0.9970
dynamic closure_compiler tajs acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
dynamic closure_compiler acg,869,557,281,280,312,589,311,0.6801,0.9964,0.9968,0.9966
dynamic wala,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic wala npm_cg,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic wala npm_cg tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic wala npm_cg tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
dynamic wala npm_cg acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
dynamic wala tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic wala tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
dynamic wala acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
dynamic npm_cg,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic npm_cg tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic npm_cg tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
dynamic npm_cg acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
dynamic tajs,869,557,566,557,312,303,303,0.9896,0.9841,0.9712,0.9776
dynamic tajs acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
dynamic acg,869,557,300,298,312,569,310,0.6997,0.9933,0.9936,0.9935
closure_compiler,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler wala,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler wala npm_cg,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler wala npm_cg tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler wala npm_cg tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
closure_compiler wala npm_cg acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
closure_compiler wala tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler wala tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
closure_compiler wala acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
closure_compiler npm_cg,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler npm_cg tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler npm_cg tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
closure_compiler npm_cg acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
closure_compiler tajs,869,557,510,363,312,360,165,0.6076,0.7118,0.5288,0.6068
closure_compiler tajs acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
closure_compiler acg,869,557,352,280,312,518,240,0.5984,0.7955,0.7692,0.7821
wala,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
wala npm_cg,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
wala npm_cg tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
wala npm_cg tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
wala npm_cg acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
wala tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
wala tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
wala acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
npm_cg,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
npm_cg tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
npm_cg tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
npm_cg acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
tajs,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
tajs acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
acg,869,557,380,298,312,489,230,0.6076,0.7842,0.7372,0.7600
