Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls dynamic npm_cg tajs acg,774,384,244,203,390,530,349,0.7132,0.8320,0.8949,0.8623
static nativecalls dynamic npm_cg acg,774,384,244,203,390,530,349,0.7132,0.8320,0.8949,0.8623
static nativecalls dynamic tajs,774,384,333,268,390,441,325,0.7661,0.8048,0.8333,0.8188
static nativecalls dynamic tajs acg,774,384,244,203,390,530,349,0.7132,0.8320,0.8949,0.8623
static nativecalls dynamic acg,774,384,244,203,390,530,349,0.7132,0.8320,0.8949,0.8623
static nativecalls closure_compiler,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler wala,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler wala npm_cg,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler wala npm_cg tajs,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler wala npm_cg tajs acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls closure_compiler wala npm_cg acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls closure_compiler wala tajs,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler wala tajs acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls closure_compiler wala acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls closure_compiler npm_cg,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler npm_cg tajs,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler npm_cg tajs acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls closure_compiler npm_cg acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls closure_compiler tajs,774,384,427,229,390,348,192,0.5439,0.5363,0.4923,0.5134
static nativecalls closure_compiler tajs acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls closure_compiler acg,774,384,332,188,390,443,246,0.5607,0.5663,0.6308,0.5968
static nativecalls wala,774,384,538,268,390,236,120,0.5013,0.4981,0.3077,0.3804
static nativecalls wala npm_cg,774,384,538,268,390,236,120,0.5013,0.4981,0.3077,0.3804
static nativecalls wala npm_cg tajs,774,384,538,268,390,236,120,0.5013,0.4981,0.3077,0.3804
static nativecalls wala npm_cg tajs acg,774,384,365,203,390,409,228,0.5568,0.5562,0.5846,0.5700
static nativecalls wala npm_cg acg,774,384,365,203,390,409,228,0.5568,0.5562,0.5846,0.5700
static nativecalls wala tajs,774,384,538,268,390,236,120,0.5013,0.4981,0.3077,0.3804
static nativecalls wala tajs acg,774,384,365,203,390,409,228,0.5568,0.5562,0.5846,0.5700
static nativecalls wala acg,774,384,365,203,390,409,228,0.5568,0.5562,0.5846,0.5700
static nativecalls npm_cg,774,384,538,268,390,236,120,0.5013,0.4981,0.3077,0.3804
