Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static dynamic wala tajs acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static dynamic wala acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static dynamic npm_cg,127,39,25,19,88,102,82,0.7953,0.7600,0.9318,0.8372
static dynamic npm_cg tajs,127,39,25,19,88,102,82,0.7953,0.7600,0.9318,0.8372
static dynamic npm_cg tajs acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static dynamic npm_cg acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static dynamic tajs,127,39,25,19,88,102,82,0.7953,0.7600,0.9318,0.8372
static dynamic tajs acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static dynamic acg,127,39,18,17,88,109,87,0.8189,0.9444,0.9886,0.9660
static closure_compiler,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler wala,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler wala npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler wala npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler wala npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static closure_compiler wala npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static closure_compiler wala tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler wala tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static closure_compiler wala acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static closure_compiler npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static closure_compiler npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static closure_compiler tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static closure_compiler tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static closure_compiler acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static wala,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static wala npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static wala npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static wala npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static wala npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static wala tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static wala tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static wala acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static npm_cg,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static npm_cg tajs,127,39,44,19,88,83,63,0.6457,0.4318,0.7159,0.5387
static npm_cg tajs acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
static npm_cg acg,127,39,35,17,88,92,70,0.6850,0.4857,0.7955,0.6031
