Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static nativecalls tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static nativecalls acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static dynamic,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler wala,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler wala npm_cg,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler wala npm_cg tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler wala npm_cg tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic closure_compiler wala npm_cg acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic closure_compiler wala tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler wala tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic closure_compiler wala acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic closure_compiler npm_cg,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler npm_cg tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler npm_cg tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic closure_compiler npm_cg acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic closure_compiler tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic closure_compiler tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic closure_compiler acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic wala,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic wala npm_cg,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic wala npm_cg tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic wala npm_cg tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic wala npm_cg acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic wala tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic wala tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic wala acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic npm_cg,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic npm_cg tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic npm_cg tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic npm_cg acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic tajs,127,39,24,17,88,103,81,0.7717,0.7083,0.9205,0.8006
static dynamic tajs acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static dynamic acg,127,39,17,15,88,110,86,0.7953,0.8824,0.9773,0.9274
static closure_compiler,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler wala,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler wala npm_cg,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler wala npm_cg tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler wala npm_cg tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static closure_compiler wala npm_cg acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static closure_compiler wala tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler wala tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static closure_compiler wala acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static closure_compiler npm_cg,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler npm_cg tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler npm_cg tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static closure_compiler npm_cg acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static closure_compiler tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static closure_compiler tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static closure_compiler acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static wala,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static wala npm_cg,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static wala npm_cg tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static wala npm_cg tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static wala npm_cg acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
static wala tajs,127,39,44,17,88,83,61,0.6142,0.3864,0.6932,0.4962
static wala tajs acg,127,39,35,15,88,92,68,0.6535,0.4286,0.7727,0.5514
