Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic wala acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic npm_cg,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic npm_cg tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic npm_cg tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic npm_cg acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic tajs,400,235,241,235,165,159,159,0.9850,0.9751,0.9636,0.9693
dynamic tajs acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
dynamic acg,400,235,88,87,165,312,164,0.6275,0.9886,0.9939,0.9913
closure_compiler,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler wala,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler wala npm_cg,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler wala npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
closure_compiler wala npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
closure_compiler wala tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler wala tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
closure_compiler wala acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
closure_compiler npm_cg,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
closure_compiler npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
closure_compiler tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
closure_compiler tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
closure_compiler acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
wala,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
wala npm_cg,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
wala npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
wala npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
wala npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
wala tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
wala tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
wala acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
npm_cg,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
npm_cg tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
npm_cg tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
npm_cg acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
tajs,400,235,400,235,165,0,0,0.5875,0.5875,0.0000,0.0000
tajs acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
acg,400,235,112,87,165,288,140,0.5675,0.7768,0.8485,0.8111
