Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler wala,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
nativecalls closure_compiler wala npm_cg,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
nativecalls closure_compiler wala npm_cg tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
nativecalls closure_compiler wala npm_cg tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls closure_compiler wala npm_cg acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls closure_compiler wala tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
nativecalls closure_compiler wala tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls closure_compiler wala acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls closure_compiler npm_cg,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
nativecalls closure_compiler npm_cg tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
nativecalls closure_compiler npm_cg tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls closure_compiler npm_cg acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls closure_compiler tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
nativecalls closure_compiler tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls closure_compiler acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
nativecalls wala,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls wala npm_cg,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls wala npm_cg tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls wala npm_cg tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
nativecalls wala npm_cg acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
nativecalls wala tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls wala tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
nativecalls wala acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
nativecalls npm_cg,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls npm_cg tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls npm_cg tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
nativecalls npm_cg acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
nativecalls tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
nativecalls tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
nativecalls acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
dynamic,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic closure_compiler,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler wala,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler wala npm_cg,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler wala npm_cg tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler wala npm_cg tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic closure_compiler wala npm_cg acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic closure_compiler wala tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler wala tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic closure_compiler wala acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic closure_compiler npm_cg,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler npm_cg tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler npm_cg tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic closure_compiler npm_cg acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic closure_compiler tajs,472,208,137,101,264,336,228,0.6970,0.7372,0.8636,0.7954
dynamic closure_compiler tajs acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic closure_compiler acg,472,208,79,62,264,394,247,0.6547,0.7848,0.9356,0.8536
dynamic wala,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic wala npm_cg,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic wala npm_cg tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic wala npm_cg tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
dynamic wala npm_cg acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
dynamic wala tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic wala tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
dynamic wala acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
dynamic npm_cg,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic npm_cg tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic npm_cg tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
dynamic npm_cg acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
dynamic tajs,472,208,276,208,264,196,196,0.8559,0.7536,0.7424,0.7480
dynamic tajs acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
dynamic acg,472,208,96,72,264,376,240,0.6610,0.7500,0.9091,0.8219
closure_compiler,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler wala,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler wala npm_cg,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler wala npm_cg tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler wala npm_cg tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
closure_compiler wala npm_cg acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
closure_compiler wala tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler wala tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
closure_compiler wala acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
closure_compiler npm_cg,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler npm_cg tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler npm_cg tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
closure_compiler npm_cg acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
closure_compiler tajs,472,208,215,101,264,258,150,0.5318,0.4698,0.5682,0.5143
closure_compiler tajs acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
closure_compiler acg,472,208,109,62,264,364,217,0.5911,0.5688,0.8220,0.6723
wala,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
wala npm_cg,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
wala npm_cg tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
wala npm_cg tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
wala npm_cg acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
wala tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
wala tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
wala acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
npm_cg,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
npm_cg tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
npm_cg tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
npm_cg acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
tajs,472,208,472,208,264,0,0,0.4407,0.4407,0.0000,0.0000
tajs acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
acg,472,208,128,72,264,344,208,0.5932,0.5625,0.7879,0.6564
