Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler wala npm_cg tajs,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
nativecalls closure_compiler wala npm_cg tajs acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls closure_compiler wala npm_cg acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls closure_compiler wala tajs,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
nativecalls closure_compiler wala tajs acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls closure_compiler wala acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls closure_compiler npm_cg,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
nativecalls closure_compiler npm_cg tajs,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
nativecalls closure_compiler npm_cg tajs acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls closure_compiler npm_cg acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls closure_compiler tajs,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
nativecalls closure_compiler tajs acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls closure_compiler acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
nativecalls wala,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls wala npm_cg,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls wala npm_cg tajs,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls wala npm_cg tajs acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
nativecalls wala npm_cg acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
nativecalls wala tajs,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls wala tajs acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
nativecalls wala acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
nativecalls npm_cg,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls npm_cg tajs,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls npm_cg tajs acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
nativecalls npm_cg acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
nativecalls tajs,999,754,999,754,245,0,0,0.7548,0.7548,0.0000,0.0000
nativecalls tajs acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
nativecalls acg,999,754,427,363,245,572,181,0.5445,0.8501,0.7388,0.7905
dynamic,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic closure_compiler,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler wala,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler wala npm_cg,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler wala npm_cg tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler wala npm_cg tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic closure_compiler wala npm_cg acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic closure_compiler wala tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler wala tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic closure_compiler wala acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic closure_compiler npm_cg,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler npm_cg tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler npm_cg tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic closure_compiler npm_cg acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic closure_compiler tajs,999,754,492,491,245,508,244,0.7357,0.9980,0.9959,0.9969
dynamic closure_compiler tajs acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic closure_compiler acg,999,754,338,337,245,662,244,0.5816,0.9970,0.9959,0.9965
dynamic wala,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic wala npm_cg,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic wala npm_cg tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic wala npm_cg tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
dynamic wala npm_cg acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
dynamic wala tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic wala tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
dynamic wala acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
dynamic npm_cg,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic npm_cg tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic npm_cg tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
dynamic npm_cg acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
dynamic tajs,999,754,760,754,245,239,239,0.9940,0.9921,0.9755,0.9837
dynamic tajs acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
dynamic acg,999,754,364,363,245,635,244,0.6076,0.9973,0.9959,0.9966
closure_compiler,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
closure_compiler wala,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
closure_compiler wala npm_cg,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
closure_compiler wala npm_cg tajs,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
closure_compiler wala npm_cg tajs acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
closure_compiler wala npm_cg acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
closure_compiler wala tajs,999,754,615,491,245,385,121,0.6126,0.7984,0.4939,0.6103
closure_compiler wala tajs acg,999,754,395,337,245,605,187,0.5245,0.8532,0.7633,0.8057
