Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls dynamic tajs,1105,431,567,431,674,538,538,0.8769,0.7601,0.7982,0.7787
nativecalls dynamic tajs acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls dynamic acg,1105,431,245,194,674,860,623,0.7394,0.7918,0.9243,0.8530
nativecalls closure_compiler,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler wala,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler wala npm_cg,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler wala npm_cg tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
nativecalls closure_compiler wala npm_cg acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
nativecalls closure_compiler wala tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler wala tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
nativecalls closure_compiler wala acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
nativecalls closure_compiler npm_cg,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
nativecalls closure_compiler npm_cg acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
nativecalls closure_compiler tajs,1105,431,1105,431,674,0,0,0.3900,0.3900,0.0000,0.0000
nativecalls closure_compiler tajs acg,1105,431,496,194,674,609,372,0.5122,0.3911,0.5519,0.4578
