Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls closure_compiler wala acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls closure_compiler npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls closure_compiler npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls closure_compiler tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls closure_compiler tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls closure_compiler acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls wala,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls wala npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls wala npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls wala npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls wala npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls wala tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls wala tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls wala acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
nativecalls tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
nativecalls acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
dynamic,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler wala,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler wala npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler wala npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler wala npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic closure_compiler wala npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic closure_compiler wala tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler wala tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic closure_compiler wala acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic closure_compiler npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic closure_compiler npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic closure_compiler tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic closure_compiler tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic closure_compiler acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic wala,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic wala npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic wala npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic wala npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic wala npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic wala tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic wala tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic wala acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic npm_cg,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic npm_cg tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic npm_cg tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic npm_cg acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic tajs,342,170,177,170,172,165,165,0.9795,0.9605,0.9593,0.9599
dynamic tajs acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
dynamic acg,342,170,57,55,172,285,170,0.6579,0.9649,0.9884,0.9765
closure_compiler,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler wala,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler wala npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler wala npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
closure_compiler wala npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
closure_compiler wala tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler wala tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
closure_compiler wala acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
closure_compiler npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
closure_compiler npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
closure_compiler tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
closure_compiler tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
closure_compiler acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
wala,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
wala npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
wala npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
wala npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
wala npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
wala tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
wala tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
wala acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
npm_cg,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
npm_cg tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
npm_cg tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
npm_cg acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
tajs,342,170,342,170,172,0,0,0.4971,0.4971,0.0000,0.0000
tajs acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
acg,342,170,79,55,172,263,148,0.5936,0.6962,0.8605,0.7697
