Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls acg,127,47,52,32,80,75,60,0.7244,0.6154,0.7500,0.6761
dynamic,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic closure_compiler,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler wala,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler wala npm_cg,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler wala npm_cg tajs,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler wala npm_cg tajs acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic closure_compiler wala npm_cg acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic closure_compiler wala tajs,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler wala tajs acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic closure_compiler wala acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic closure_compiler npm_cg,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler npm_cg tajs,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler npm_cg tajs acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic closure_compiler npm_cg acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic closure_compiler tajs,127,47,40,38,80,87,78,0.9134,0.9500,0.9750,0.9623
dynamic closure_compiler tajs acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic closure_compiler acg,127,47,35,33,80,92,78,0.8740,0.9429,0.9750,0.9587
dynamic wala,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic wala npm_cg,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic wala npm_cg tajs,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic wala npm_cg tajs acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
dynamic wala npm_cg acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
dynamic wala tajs,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic wala tajs acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
dynamic wala acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
dynamic npm_cg,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic npm_cg tajs,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic npm_cg tajs acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
dynamic npm_cg acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
dynamic tajs,127,47,54,47,80,73,73,0.9449,0.8704,0.9125,0.8909
dynamic tajs acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
dynamic acg,127,47,36,34,80,91,78,0.8819,0.9444,0.9750,0.9595
closure_compiler,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler wala,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler wala npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler wala npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
closure_compiler wala npm_cg acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
closure_compiler wala tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler wala tajs acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
closure_compiler wala acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
closure_compiler npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler npm_cg tajs acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
closure_compiler npm_cg acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
closure_compiler tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
closure_compiler tajs acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
closure_compiler acg,127,47,55,33,80,72,58,0.7165,0.6000,0.7250,0.6566
wala,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
wala npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
wala npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
wala npm_cg tajs acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
wala npm_cg acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
wala tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
wala tajs acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
wala acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
npm_cg,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
npm_cg tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
npm_cg tajs acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
npm_cg acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
tajs,127,47,127,47,80,0,0,0.3701,0.3701,0.0000,0.0000
tajs acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
acg,127,47,57,34,80,70,57,0.7165,0.5965,0.7125,0.6494
