Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
nativecalls,869,557,869,557,312,0,0,0.6410,0.6410,0.0000,0.0000
nativecalls dynamic,869,557,560,551,312,309,303,0.9827,0.9839,0.9712,0.9775
nativecalls dynamic closure_compiler,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg tajs acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala npm_cg acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala tajs acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler wala acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg tajs acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler npm_cg acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs,869,557,318,318,312,552,312,0.7250,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler tajs acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic closure_compiler acg,869,557,252,252,312,618,312,0.6490,1.0000,1.0000,1.0000
nativecalls dynamic wala,869,557,560,551,312,309,303,0.9827,0.9839,0.9712,0.9775
nativecalls dynamic wala npm_cg,869,557,560,551,312,309,303,0.9827,0.9839,0.9712,0.9775
