Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic closure_compiler wala npm_cg acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
dynamic closure_compiler wala tajs,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler wala tajs acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
dynamic closure_compiler wala acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
dynamic closure_compiler npm_cg,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler npm_cg tajs,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler npm_cg tajs acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
dynamic closure_compiler npm_cg acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
dynamic closure_compiler tajs,128,52,45,43,76,83,74,0.9141,0.9556,0.9737,0.9645
dynamic closure_compiler tajs acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
dynamic closure_compiler acg,128,52,39,37,76,89,74,0.8672,0.9487,0.9737,0.9610
dynamic wala,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala npm_cg,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala npm_cg tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala npm_cg tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic wala npm_cg acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic wala tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic wala tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic wala acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic npm_cg,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic npm_cg tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic npm_cg tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic npm_cg acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic tajs,128,52,59,52,76,69,69,0.9453,0.8814,0.9079,0.8944
dynamic tajs acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
dynamic acg,128,52,40,38,76,88,74,0.8750,0.9500,0.9737,0.9617
closure_compiler,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler wala,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler wala npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler wala npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler wala npm_cg tajs acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
closure_compiler wala npm_cg acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
closure_compiler wala tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler wala tajs acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
closure_compiler wala acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
closure_compiler npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler npm_cg tajs acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
closure_compiler npm_cg acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
closure_compiler tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
closure_compiler tajs acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
closure_compiler acg,128,52,56,37,76,72,57,0.7344,0.6607,0.7500,0.7025
wala,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
wala npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
wala npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
wala npm_cg tajs acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
wala npm_cg acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
wala tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
wala tajs acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
wala acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
npm_cg,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
npm_cg tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
npm_cg tajs acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
npm_cg acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
tajs,128,52,128,52,76,0,0,0.4063,0.4063,0.0000,0.0000
tajs acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
acg,128,52,58,38,76,70,56,0.7344,0.6552,0.7368,0.6936
